"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"MYS","Malaysia",0.455626368386266,0.45915600648442,0.451824019075577,0.448143698758661,0.451421340504383,0.456116288886307,0.464834329658285,0.474479668733376,0.485603954655244,0.486396906517762,0.479495685902001,0.472973198840529,0.464185378901413,0.45878218300151,0.4665654973517,0.472580043645657,0.472833694865336,0.503004457412055,0.508993504212679,0.519883626275825,0.522619070795017,0.516788443829465,0.504132680754767,0.515498302959531,0.528028545919495,0.522488851280455,0.521536021195253,0.458055986076299,0.457455814303733,0.464972902695939
"MDV","Maldives",0.441601776777576,0.441726602580328,0.440874726428751,0.440015448794773,0.449184644161661,0.458561680815915,0.46292593626065,0.467492152795129,0.470166968604742,0.447641251025348,0.468515734254885,0.470184581199475,0.45363825365069,0.446723855726163,0.450543414154211,0.44678576714823,0.439158652253493,0.431582363560321,0.411290768948707,0.415157764422395,0.41145573349516,0.412231007696625,0.411553474056334,0.413361493643305,0.421232893232934,0.431925378684958,0.43950140852247,0.409512761360848,0.407208594329709,0.405342274213178
"MLI","Mali",0.323130858927899,0.323209929410926,0.323044708187686,0.322603284164645,0.321145217892914,0.319450409888826,0.321260483931654,0.323648724640885,0.326567647282107,0.331726207732397,0.331748767651772,0.327573977357629,0.330103525833075,0.327853073609055,0.326913858427016,0.331043041342387,0.328210385465587,0.297833032683552,0.296370919517465,0.296403422294441,0.298864985040948,0.297678708701667,0.296450640313173,0.292549532341839,0.286395036046048,0.28077872003969,0.275596416792254,0.270372280912781,0.268561265060067,0.266006590181237
"MLT","Malta",0.471237932236672,0.464659901347138,0.49397814379031,0.481150838875895,0.489360143016218,0.511755338166913,0.518525057438393,0.515514398775535,0.519713894799589,0.505169675304025,0.51836132151962,0.518122654294351,0.524262200899959,0.533055248109401,0.526764656866351,0.53566360118999,0.525915622588948,0.531247296938359,0.528990001376221,0.510708407028281,0.519840158033978,0.50535860697053,0.51769283490476,0.518811222115907,0.503953629221234,0.51419401976999,0.508938463189418,0.490769865956769,0.491368460557562,0.487009962987085
"MHL","Marshall Islands",0.412091758337663,0.412157920110132,0.41206993518129,0.412050671325884,0.419745838463474,0.427500931667771,0.427747584934499,0.42812683552183,0.428976017328638,0.430287251352023,0.436210390320943,0.421701725303735,0.418463929484725,0.413170777949898,0.418896517957644,0.411274336610785,0.416552980308391,0.411914573019351,0.40943407951274,0.409065678323036,0.422022752445058,0.419701069033377,0.427097899808169,0.417816835068204,0.421822335875416,0.409554449049403,0.411947255969276,0.405658270442306,0.403692076987163,0.419904425085656
"MRT","Mauritania",0.354109622659666,0.353971289514162,0.353732146529524,0.353243194749261,0.354152483541719,0.354658467220769,0.36380952201329,0.373014094788428,0.364324103406078,0.346953031163622,0.342373114779233,0.342503543168283,0.340914201035612,0.313972384740637,0.325835325342203,0.320170390161484,0.317323885713744,0.318542570903043,0.309195924107093,0.313767081489313,0.316974587581098,0.329779069378872,0.335276477946305,0.342214672550594,0.341061352619915,0.342371489633572,0.339550879501289,0.295029345670437,0.295201664270135,0.293189637635503
"MUS","Mauritius",0.489724960681684,0.490429425726384,0.492656136861066,0.495948094860198,0.495092849775531,0.494365835892354,0.499573110305084,0.50102848644164,0.502118945477445,0.499023069238078,0.507154486629627,0.504479573074881,0.504890848335861,0.523305726662974,0.520327037566122,0.524815236377723,0.527856568333598,0.545933991994156,0.545883830469742,0.543468430214018,0.541254418096899,0.549014856422548,0.547664711415006,0.571243449185105,0.572905655613877,0.580532632389386,0.578743056469868,0.481405774657186,0.481040964780189,0.478402209502456
"MEX","Mexico",0.351361500082686,0.351146429834885,0.356966532706763,0.362886640059805,0.36972396411045,0.377101921908813,0.381092772227598,0.385167749700691,0.387541311793551,0.385172641319394,0.375812915676722,0.377230806405368,0.374520533277566,0.366941237229342,0.363600759812124,0.363842182589819,0.36883056975927,0.371463110283986,0.372545696326415,0.371710009555243,0.3686660751565,0.373342794925703,0.371200105331654,0.369542070319777,0.368393154102808,0.366346783231803,0.366429574861446,0.379706460884002,0.37954133120758,0.363612303757963
"FSM","Micronesia, Federated States of",0.407133685872446,0.407176083533265,0.407093687971747,0.407358134515492,0.40759406645636,0.407699875539166,0.408160567673503,0.408571283003845,0.409845685322726,0.414269478879321,0.422139798577067,0.414671522411707,0.404529520878322,0.383488384401855,0.384212678186247,0.375140167952126,0.363874508982235,0.363600586365356,0.360841074816734,0.365975639706105,0.370803212406078,0.367090073829059,0.36687045697785,0.364564977876721,0.361646838018273,0.36076103141475,0.36522357275564,0.353562868913536,0.353628727268294,0.361491274640426
"MDA","Moldova, Republic of",0.420070350153687,0.422810477047101,0.424442640814229,0.417473836111543,0.407357350693867,0.398488811029005,0.422142529053928,0.391663424858653,0.401098115278611,0.404100334699212,0.418271871846307,0.412215526679292,0.421995665259854,0.409770571012489,0.389955975078349,0.4134829365346,0.416444375985412,0.40812710403312,0.402950438433575,0.405135112491094,0.399342829897516,0.401998235996699,0.409350385248589,0.413815048411525,0.421633710674909,0.419973211599882,0.428306835091218,0.478698191883264,0.48304026793848,0.484409768344139
"MCO","Monaco",0.678679909282927,0.679507779744168,0.679150134050504,0.611903872305025,0.678807199844937,0.660712470616049,0.666548076901989,0.693049036451908,0.654156585721775,0.699826401216806,0.598932693688091,0.705783894739133,0.727159661943281,0.729892068841743,0.644484154066093,0.716356062799459,0.719275877591355,0.672610647929938,0.695135843025123,0.719158143520289,0.708982423257038,0.74952898927712,0.777577177538644,0.694730501592137,0.782526120056047,0.716564981678432,0.697698548187574,0.702070209645254,0.70579737545717,0.714860067054513
"MNG","Mongolia",0.421044628976855,0.419274795134151,0.432466284923028,0.426667429960299,0.42203781019816,0.416551699546593,0.423817605695754,0.434676554953943,0.43456615301795,0.422849568635312,0.417181862918695,0.411594286323697,0.40266659337249,0.391300652220434,0.399978399958881,0.404601127720407,0.403927807436705,0.404902773150746,0.415651849240328,0.433582376009897,0.429764620367693,0.429784436450604,0.436069446509086,0.435149130974798,0.43925421579987,0.435093115120592,0.444554533373356,0.383823734785023,0.388440320743536,0.389510528940727
"MNE","Montenegro",0.412009375836088,0.412009375836088,0.412009375836088,0.412009375836088,0.41433381748749,0.416658259138891,0.422329103442003,0.426980315774375,0.42437954220588,0.425903745579357,0.428063941222884,0.425682665727803,0.427375898560712,0.437655172482105,0.443639711471898,0.444095818444758,0.444036089753947,0.470460477241252,0.463195429251121,0.468668994805782,0.474270806565504,0.467345605302043,0.466999652277166,0.473180081696467,0.485550215357872,0.476500125794962,0.476179917322006,0.459685266989091,0.463154808272277,0.463177988606493
"MAR","Morocco",0.394689887837002,0.394785029798011,0.399011366536481,0.401958964326795,0.397345205680977,0.393083384594783,0.390890601540445,0.388573296392341,0.378692476779196,0.382962965268431,0.380762287751876,0.392663239242609,0.390645890977744,0.387887212703193,0.390491307427002,0.391691910880949,0.380337085236687,0.388638928555157,0.386845709933924,0.404964081300857,0.409754231361977,0.421903924621531,0.420249775399552,0.423512110508525,0.432390913414903,0.44190157312233,0.437812777474806,0.393546889128062,0.394349088656764,0.403185955547523
"MOZ","Mozambique",0.313002447720132,0.313012158771307,0.316175126199111,0.319341871209061,0.316066059795885,0.312783226342411,0.312406736269404,0.312084148622683,0.308998032450773,0.304982827767014,0.30628881678598,0.311166611486073,0.303260101979492,0.301796792765286,0.295501984949864,0.291036213746256,0.290878392106243,0.283225362226706,0.260670717147432,0.26836855780628,0.271551706282215,0.256997436967604,0.253568039072189,0.266453839365275,0.268082797402941,0.259987251971554,0.259665024102219,0.244663637219044,0.243435410111654,0.23376538512221
"MMR","Myanmar",0.176487242506792,0.177074474902756,0.176047696003778,0.175011066575732,0.176066450021425,0.177122854430531,0.175101826550041,0.171542591225796,0.174012775543641,0.172723634405119,0.175781493523797,0.184022440079729,0.181186931701458,0.180317341245171,0.179659652285677,0.199683771174514,0.203716388154196,0.197990701747255,0.207285682678285,0.220492272172488,0.234821991887263,0.264286810290391,0.269529935379783,0.272499789637848,0.27286525020464,0.290393080117443,0.263279617035115,0.224014121555884,0.220329031252464,0.21737204341139
"NAM","Namibia",0.42154511519228,0.421139746409215,0.415583296926722,0.411065295064149,0.406904049198306,0.403085883408911,0.403786827790434,0.403566431470002,0.402582113355734,0.395123738246505,0.395592847328129,0.402460985121121,0.399411248678837,0.404961650355266,0.397829759229913,0.388173804196478,0.383288939679227,0.3889997934456,0.385115535515669,0.383132924635194,0.384892124518796,0.383316666576813,0.377724043170194,0.381084719601215,0.378487321391782,0.376497294999911,0.378176237017435,0.348014408401593,0.345816934586405,0.348105072997245
"NRU","Nauru",0.54655575190141,0.54655575190141,0.546007381006331,0.545459010111252,0.545098384881221,0.544737759651191,0.545191003480152,0.545644247309113,0.545258547391158,0.544772723967458,0.565690049663507,0.565993161840923,0.555991819764295,0.555741685057679,0.581698153710196,0.599276593916024,0.598995932503341,0.603087733317706,0.572573058008373,0.55291425978425,0.570032691784341,0.560382047347708,0.559300174297297,0.559265101966347,0.558198915023567,0.55810827810039,0.557556170696008,0.571827328168293,0.5669310437084,0.570875040220214
"NPL","Nepal",0.386146721424991,0.385309590964017,0.381767875013336,0.378249879347744,0.368853549314038,0.359437327822207,0.353039439025082,0.346793704908563,0.34399227046763,0.334158728229156,0.335600668177286,0.343330427924961,0.340741957374681,0.332381240875282,0.332469679957594,0.334437665142164,0.328196450545895,0.331229483153066,0.332700353533768,0.341656726168713,0.342426887726677,0.342325988981818,0.343325642204891,0.345015612277125,0.338618541552583,0.338224941390385,0.341685174790184,0.359142390611867,0.363143148543155,0.327038551963688
"NLD","Netherlands",0.679463641032999,0.685987203915256,0.690146252176103,0.695673453929105,0.705669673687463,0.707031646436137,0.688547290602031,0.683495273234542,0.688026992713113,0.681095072470765,0.692137256768957,0.692934856090828,0.696229091722598,0.706825884168262,0.704400001496597,0.69905867974056,0.710343831065387,0.704397556508189,0.704401961380153,0.712423704771792,0.707606701411162,0.710087663602288,0.706582429350291,0.702267384904134,0.700347795512598,0.697270708054202,0.69626167653668,0.663252559824724,0.661995194453606,0.659388675804721
"NZL","New Zealand",0.769759395759685,0.770722873194876,0.773578031792276,0.779495602565929,0.781529956517439,0.781770664748994,0.78339409608646,0.784082389820698,0.786215361705829,0.789321087170735,0.790117581533898,0.795481238417149,0.79877547740966,0.796712982932651,0.799440253056605,0.798894387336999,0.803095496372461,0.80165969972878,0.79407852094556,0.796505915478329,0.797188379806923,0.798551715020268,0.797469377969439,0.790987105224989,0.71031465094345,0.708660875359074,0.705850857028831,0.629181266975434,0.628744984013967,0.621658061214208
"NIC","Nicaragua",0.309402297675126,0.309501886562498,0.307512596843239,0.306972493975664,0.309518665969648,0.312798405033673,0.314940899751356,0.317600351654947,0.324464277771238,0.330564114972294,0.335168442525541,0.325513208798346,0.324230870951319,0.312610895332944,0.303396755388706,0.293780359770081,0.294853319428721,0.30595532079087,0.308118840501364,0.303331812512475,0.308775475943883,0.306154261260096,0.308469627563564,0.281163429294176,0.279699439211827,0.284831832199939,0.280915939020182,0.308077656867803,0.308136957276573,0.305038191481593
"NER","Niger",0.273099444853616,0.273101199239581,0.271756706936856,0.270413583273314,0.273757113308903,0.277095883367713,0.276444710223226,0.275800934623838,0.280218524313957,0.280824621058299,0.284378078537638,0.293138889025957,0.304738988006829,0.301629457292332,0.294250005204469,0.291573794039442,0.302376855484458,0.293536618692651,0.29631802188704,0.293266401132882,0.297195467717814,0.299132996393446,0.306693919408533,0.323290712789719,0.329845670139361,0.322641830739076,0.322041741592036,0.308299150970052,0.300766271906335,0.295001703163958
"NGA","Nigeria",0.23266261252435,0.232662305400095,0.233321761423813,0.233985320493052,0.227773162941337,0.222002558985227,0.214987297758436,0.208047622282599,0.217275027595741,0.224191749698148,0.226548996609097,0.221808735552899,0.236158313692821,0.236883767731669,0.237349781462182,0.217460244064405,0.216507261057302,0.214635218436112,0.206560940041767,0.204893486664966,0.219851015138925,0.223046443957237,0.220041614455092,0.22229816665774,0.225011659700735,0.235069178497386,0.233158524244751,0.234386890366577,0.240628918630473,0.241642416149726
"NOR","Norway",0.767919752003117,0.771683429431116,0.773688232905759,0.774223536566349,0.776957381962464,0.778081339298317,0.78067144470845,0.784260647598932,0.781957843436675,0.779951675088277,0.790754972531485,0.795462039064998,0.793540129436349,0.792246183531207,0.78710954538401,0.786996536459667,0.789084897462741,0.787594045750726,0.801958217451035,0.797063547251173,0.79974508318328,0.800294741858825,0.800956251522007,0.797563915104376,0.783787329725423,0.777994906616109,0.783802149700906,0.701845866998923,0.703083176516546,0.700450602515794
"OMN","Oman",0.456286648894221,0.45631506426616,0.459014085108373,0.462094907182404,0.465041409618437,0.467843887379344,0.475491792613853,0.482613883594141,0.482011549863918,0.481701080780007,0.479898509806367,0.476736389460111,0.474107416284625,0.47375890014109,0.480972943016459,0.486967894159435,0.476576817571593,0.485237719484152,0.485360803567279,0.493066685155397,0.493645592056644,0.490376551360829,0.494916485524456,0.498666979265223,0.506703439341567,0.504852713509142,0.501671548392886,0.41999004727312,0.425500876397067,0.436374336117385
"PAK","Pakistan",0.327089865828898,0.32709020737989,0.322686804815191,0.318294645678196,0.316131888194822,0.314102280273699,0.314281553455213,0.312713034392353,0.31211253184126,0.308472018894133,0.311621368647343,0.316553133752668,0.310525709861828,0.29551837553856,0.297548702695669,0.285265802015369,0.27672190539324,0.269579167956172,0.267633690293675,0.275932364155122,0.276730650227517,0.277459304562847,0.279356669468496,0.281894965482081,0.287324963728719,0.311198104494459,0.313916929999387,0.303852859790139,0.298732276636795,0.310461648334846
"PLW","Palau",0.465646414692738,0.465646414692738,0.465463624394378,0.465280834096018,0.465160625686008,0.465040417275998,0.455717727136471,0.455869041790933,0.460095933496067,0.465338647432849,0.477604153470035,0.476744457103815,0.472363338375788,0.473112000525754,0.480116653536512,0.479369073148121,0.486600337691386,0.487584904803596,0.487978016763309,0.484553457833617,0.501819838140301,0.498335214309751,0.499603596692559,0.497114771229552,0.494417262890592,0.492972886290588,0.492304833385849,0.542890548107368,0.531164453914713,0.581624424881534
"PAN","Panama",0.391545704492099,0.395407866146077,0.401387262969989,0.406306896653608,0.405433662227247,0.40206856303174,0.406787513103539,0.411849519052317,0.409201264739511,0.412203028048442,0.40626301644601,0.403984066297082,0.404357537938076,0.408645351406272,0.407333217725612,0.403340966482556,0.407375009499801,0.394455996549186,0.393614954974246,0.406781275820804,0.409896879118732,0.413847541646144,0.407172709266407,0.412219158775202,0.402224332969454,0.397588234207724,0.402830869566426,0.383124049380047,0.380273573945991,0.377756669359113
"PNG","Papua New Guinea",0.346027175830215,0.34618404981324,0.349787951655214,0.353389524811309,0.350135687315099,0.346855860081881,0.339352693411468,0.331930814455606,0.328246542429271,0.331277185390864,0.316195434415099,0.316457805492188,0.317237310981355,0.31012846408307,0.304038236891086,0.302007970273103,0.299196847048542,0.292419662063999,0.287345645774118,0.295473220753766,0.288491185889186,0.285845554301853,0.283408823735123,0.284606002747618,0.277342672425017,0.283000332789767,0.279179262903924,0.224549316712615,0.227267106715396,0.222562629745792
"PRY","Paraguay",0.298589491025819,0.298977887699159,0.292843489506708,0.287712165160107,0.284335763654742,0.280986373851236,0.282528805371998,0.285995667108283,0.294651713925179,0.316050014908186,0.315970484560515,0.316519242443138,0.319333912597325,0.338975542436952,0.336995201528044,0.333331283657042,0.33874848103295,0.339235366925961,0.331853374129619,0.346736436782394,0.354555490634247,0.357990305251657,0.35517330604011,0.355076592359556,0.351860674276851,0.354797959167312,0.350303860765814,0.338434774479578,0.338726622447367,0.336081414537743
"PER","Peru",0.401992235195092,0.401508043394386,0.404133952527247,0.38013767156698,0.375624338621691,0.370526743390526,0.371175479192232,0.373148837340427,0.380178084828835,0.389502194591122,0.385182191629602,0.387232719780865,0.37970633155368,0.379922057931894,0.371611132180775,0.38802805376982,0.400561572978851,0.398597550845705,0.396222013752967,0.395746230666176,0.399589037705135,0.410093533408697,0.405508809455603,0.407783891366907,0.410893763053966,0.403680545230449,0.400282136745124,0.381455606298039,0.38223847284501,0.383299086832527
"PHL","Philippines",0.370972753220059,0.371726961879461,0.373926786463517,0.376738224507193,0.361618085151945,0.346615865450038,0.349191705750483,0.351615821266478,0.342482775742275,0.344029395775469,0.353485314809558,0.342773326387424,0.334170538375339,0.320687666152681,0.314975799172207,0.313363668156067,0.327726274347967,0.335412932822081,0.336945454761968,0.344217353010862,0.339525210265896,0.331711726425094,0.332450413639612,0.329725763211158,0.332461667198721,0.34154203773346,0.342155974339503,0.359169035323615,0.366688129342299,0.372101331852532
"POL","Poland",0.488866088147247,0.487312017104403,0.488749418906327,0.49080157222582,0.484593150121139,0.481766227766709,0.480034287381971,0.484529228074997,0.481860434963928,0.470718098235135,0.483694856945511,0.477351127319979,0.487295887613843,0.495353853759843,0.501792854349183,0.520020882383316,0.536327103013621,0.542810021460757,0.553788602267765,0.571162584311128,0.579718459977302,0.573789308355464,0.571422917226071,0.572157666865908,0.557598090529382,0.55298227089379,0.54601381332343,0.561169934214254,0.563773645087216,0.570141265194007
"PRT","Portugal",0.521145565673772,0.522212001581792,0.522049162066923,0.525057065900238,0.523967747976808,0.522816332912989,0.528253373180657,0.533661789453351,0.534297900575122,0.527068891099838,0.531743274569546,0.519925229177561,0.536181728284928,0.547445167768604,0.550528479947815,0.543889796334455,0.552514731387924,0.568478529900811,0.570965095850686,0.577514709211698,0.593865774399873,0.58635486965181,0.594076345938899,0.593485210797188,0.591576038752298,0.588991984398462,0.5934206487186,0.589677550497156,0.589739153827721,0.572031247034204
"QAT","Qatar",0.432997670777548,0.434784869042202,0.446436389923378,0.455045355682728,0.459962225587103,0.465939353070518,0.469376568692774,0.47322009513828,0.47976639112439,0.475239132469871,0.478722069166047,0.485467626637426,0.491751564173664,0.501236611767032,0.516841755979851,0.514682045057834,0.50300968924201,0.505488183694893,0.516184769823692,0.503431645216084,0.499896630889895,0.505503157494797,0.50621930311653,0.510068994238106,0.517719442335491,0.540592134963648,0.540590097150445,0.456824302945058,0.459519303105115,0.46203962552638
"ROU","Romania",0.434012314329311,0.43460146588927,0.431972368905,0.424553363532007,0.409566649864098,0.398879467974835,0.408493180311092,0.424514127942479,0.416229769727859,0.424259159079327,0.432637986449134,0.44715981786902,0.465979714004261,0.479469542322478,0.486181175975478,0.484979588154995,0.4768921866826,0.451073353768494,0.456107634324971,0.463079406162724,0.478013625443597,0.476733423853028,0.476214424365579,0.476125879255191,0.474676952317817,0.484608877638996,0.48841996450423,0.516317879008256,0.51331134491652,0.518046733586422
"RUS","Russian Federation",0.360690251749549,0.362628542692021,0.359068539309078,0.367289666210256,0.381038122230585,0.389708740660928,0.403414365682336,0.414693440219688,0.420084587934946,0.418231400943925,0.430970934747129,0.446427084060491,0.450747967303423,0.458719946080977,0.437506518679555,0.45131136878892,0.447786934754095,0.449768710343975,0.462218773991522,0.489478537492572,0.51548612177224,0.518454902427274,0.516331061370674,0.527814844990416,0.533030013346576,0.524380438825916,0.512325365394522,0.440835483926973,0.457854008146836,0.436549420971712
"RWA","Rwanda",0.252591440830949,0.252594839953756,0.251828588347945,0.251065166721868,0.253918159637414,0.256984347545432,0.26588842323194,0.274718168024683,0.288060833466263,0.298001756295258,0.297113474360483,0.305556086234691,0.308254573711231,0.321123550828158,0.339441410647574,0.364085086035212,0.371350194083767,0.368882931189921,0.360698004096977,0.383528625976854,0.387362279615153,0.388823065811193,0.392294390155995,0.397465767556237,0.39760093714749,0.411935512154942,0.412082886125448,0.442364773721237,0.448524038691712,0.421658024353681
"KNA","Saint Kitts and Nevis",0.48071069961701,0.481258945231045,0.48186870715957,0.48263455875512,0.483720836403458,0.485039710141806,0.486266694390108,0.492888080776378,0.498321110355722,0.502651170686507,0.547407247805596,0.552794714210334,0.540120319365908,0.540993957237484,0.562438324168006,0.582310677375035,0.586665556572528,0.58790282692144,0.590382221006989,0.538183572694371,0.56759515422582,0.561835274486873,0.58123768910302,0.558212127532892,0.557864501774558,0.561398105701218,0.560991684684245,0.618909183123601,0.619533399109107,0.619782706839847
"LCA","Saint Lucia",0.470181329126369,0.470474671711519,0.464919698791312,0.459385992241964,0.464771963360058,0.470694955492128,0.465925855737602,0.462120003529674,0.475372568756802,0.473715241546287,0.502207893271555,0.499921960453081,0.491252155183636,0.492981485254089,0.501435886820836,0.499912816155638,0.498579886503266,0.487875241278662,0.487041313107359,0.464934085239851,0.469244302120597,0.471125754559461,0.45871799591048,0.45077895545311,0.446132605746115,0.444161018822341,0.441181487630571,0.416861196219514,0.416400934404819,0.417209605150133
"VCT","Saint Vincent and the Grenadines",0.486686849461224,0.48705776114342,0.487297779632155,0.487650074836852,0.488408554983789,0.488757505237739,0.484874922010686,0.480856334782343,0.488589248112095,0.491554449501501,0.523427341596364,0.524153740418028,0.514146532771094,0.515740163464827,0.522665346054144,0.524845981777534,0.533988953469904,0.530595828602746,0.5078824752478,0.497104784420995,0.496777301911677,0.49781252287715,0.49172828786082,0.495544589210001,0.498986729704569,0.504569309938272,0.508994354777736,0.47398800221954,0.473964392336553,0.472449453024947
"WSM","Samoa",0.435592498162801,0.435624661905491,0.435747293274165,0.435870225938244,0.435870071155103,0.431681177993632,0.430770332689818,0.429782857075246,0.433493884967743,0.422095008273187,0.446440717181659,0.438688837999886,0.432309594901771,0.425259192175071,0.417269217511445,0.42657033404324,0.437559246518241,0.43744635208311,0.436766984932017,0.436377876386398,0.435061684532244,0.435790676212631,0.442733339243209,0.438910225640486,0.442663040674897,0.443344333311701,0.438625913939725,0.369720544678605,0.368726567389716,0.339940198939114
"SMR","San Marino",0.609889526245726,0.610344200668091,0.610312089197217,0.61148630643309,0.623867339033466,0.626357906455409,0.627668455635936,0.628503536445273,0.62860837359936,0.629795737357183,0.639388541933405,0.640313162356527,0.6412861877531,0.64780214709135,0.656837857766948,0.656213989019436,0.653758796950064,0.654787855722693,0.653581280807502,0.598711251501545,0.645701842798474,0.64736333537224,0.64999392850897,0.644780456355264,0.640451886541696,0.649992907813777,0.652258351215993,0.703427577489464,0.704868412696666,0.704981666663506
"STP","Sao Tome and Principe",0.365376045342687,0.365383355284208,0.365709741171106,0.365853378519992,0.365024053854783,0.365348230380665,0.364595010671067,0.363796125394874,0.353800892350361,0.342605905574978,0.348699316102808,0.337025325086826,0.333491682306695,0.332777305286504,0.334616132371766,0.334382571615776,0.334911883650276,0.364751732550391,0.355446136695313,0.358041780438164,0.363110480170053,0.359340526308133,0.36189092649572,0.365828055591222,0.366578787076764,0.366248351859822,0.370225243043064,0.359778302335958,0.359506229301046,0.358922727772194
"SAU","Saudi Arabia",0.403213697711306,0.403523562327285,0.405815277189985,0.406693449569932,0.412030298084112,0.414428446813005,0.414970699192498,0.416383107807773,0.4173048786054,0.402577121589563,0.407247505736421,0.401923984869667,0.407106186947957,0.433922133486901,0.429374965850285,0.446674775303434,0.445800110835816,0.444144548758342,0.457174891557916,0.461233750167568,0.471850978656853,0.491748543327043,0.492009682620585,0.500897565866647,0.507922085867505,0.540233920250005,0.550854327983834,0.466971669293791,0.478792616504591,0.493668839489803
"SEN","Senegal",0.326181361701442,0.326202966871225,0.328311143904297,0.330471983808614,0.332989769098026,0.335709992025309,0.339947086856139,0.343228312311186,0.326939293846155,0.330327843152362,0.329567697420271,0.311479718044962,0.310208849947597,0.305168038173968,0.327852136678365,0.31646384301106,0.317125412155101,0.320975226210393,0.317343532131255,0.31846587770837,0.327329402819942,0.341087477655213,0.33805246708328,0.349340421110497,0.354793129919599,0.359188719154605,0.359715451672966,0.373241613808535,0.37485647704426,0.37557165592604
"SRB","Serbia",0.325175317550942,0.325175317550942,0.314499627406707,0.303823937262472,0.304437300302622,0.305050663342772,0.325685968853105,0.34526912153123,0.35311816037964,0.363671944597155,0.34914072505844,0.391509263974037,0.404226107775215,0.403094940267465,0.397453465128319,0.398310637047846,0.398823198265938,0.396032360099642,0.40847016240748,0.419815431904807,0.413749467421823,0.416642270823541,0.44719182727887,0.45063705304158,0.452857107485133,0.444267899247027,0.443157266096825,0.480870773828072,0.484764268310595,0.479200633391456
"SYC","Seychelles",0.464008682775018,0.464396260963776,0.464980752194583,0.465587717820106,0.468829787869277,0.469654558930023,0.469153229347048,0.46837796084293,0.467115041614668,0.441524139967206,0.445219788447998,0.444684009944813,0.444480054895661,0.434990448437591,0.438830955192524,0.443110140738098,0.442336842815566,0.439889066254848,0.438971428149993,0.434663284341084,0.457271690537091,0.460877192887847,0.477423319903664,0.482642322432755,0.487736859758548,0.485665058281346,0.48794173681644,0.404390869430081,0.40698104764968,0.401503869556773
"SLE","Sierra Leone",0.230387633143407,0.230389938552763,0.228452230134848,0.226515973032723,0.228648240429899,0.230802128493941,0.238916811438864,0.246661767826418,0.251548647779177,0.266384878277711,0.2625686817846,0.258766692518446,0.255946665462666,0.246658814998205,0.265558972756428,0.266532899603537,0.275782039338229,0.281809881403116,0.279853658705165,0.285882998570744,0.292778207567332,0.291701884642056,0.302174249907781,0.302248428384264,0.301242119273536,0.298873684644703,0.299390364815737,0.280353655832188,0.275634834652419,0.265715553437922
"SGP","Singapore",0.686836733771989,0.699480017489148,0.70727568649569,0.708835425361041,0.722927853732956,0.749229137689446,0.752298356832429,0.768674218532891,0.770611536808741,0.772976119803431,0.765770845180688,0.776673978668394,0.785257362941792,0.78954990102937,0.772192816840079,0.784832055399411,0.800044056423386,0.809728593817373,0.809546654498254,0.807337518385319,0.802581864554205,0.80334809032494,0.807512982576404,0.811206638626282,0.811264255280899,0.812151757546646,0.81516158549202,0.745727124549488,0.744119682517201,0.749471845958623
"SVK","Slovakia",0.489896933526239,0.484641380293443,0.490663845491656,0.494007174705366,0.492818859725605,0.493738646498481,0.497398490830037,0.507220141060624,0.513822677208438,0.514314020430795,0.52450514606643,0.541051014799783,0.548651671983204,0.53922063161391,0.533541412610885,0.526839590145432,0.526134002436787,0.519016327890935,0.517250225511498,0.510545136664478,0.501192339719774,0.503536060781376,0.500774798422931,0.506946626515998,0.505929300946771,0.510717569367694,0.510987563373814,0.540350313134204,0.537516576110313,0.532769452113835
"SVN","Slovenia",0.596780614914115,0.59232146814029,0.590656920836083,0.59777858458498,0.583680876751566,0.584350640943022,0.586978110850563,0.590728802972619,0.590042874143027,0.597970654942544,0.616132841337135,0.608422409135939,0.615875648775694,0.604160639476241,0.627794832525652,0.639020351915738,0.643896811468684,0.642634308925828,0.634146600142362,0.63011976591657,0.623597572414381,0.625187462733973,0.616981180129808,0.610313615106573,0.609777428485227,0.601277413083275,0.601368347985153,0.607901997809538,0.608553400116037,0.607181502140734
"SLB","Solomon Islands",0.505508391883058,0.505508391883058,0.502796827120333,0.500085262357609,0.47394741769722,0.447809573036831,0.454708498864236,0.461607424691641,0.474054548658846,0.438607388054552,0.43113850902185,0.407320877695096,0.395546009972931,0.394182891598321,0.396157690342816,0.392982745574253,0.396592470412162,0.393478875299633,0.400778805997216,0.401447840156546,0.422833799461269,0.416017381754706,0.41471595324604,0.418435462728972,0.425339999772898,0.426786755968804,0.412175725644179,0.376965373571176,0.377062119530539,0.382470751481741
"SOM","Somalia",0.214066640715537,0.214066640715537,0.221958529104826,0.229850417494115,0.234652425283277,0.239454433072439,0.241739764033622,0.244025094994805,0.228692073110793,0.236315843613634,0.239975217615888,0.232628284215832,0.222978385303409,0.222719334629757,0.231731722521924,0.225120577806013,0.223149252103569,0.228777558047329,0.227458791454126,0.240424141492226,0.246050847365459,0.243891718617239,0.246613162668624,0.242928090145549,0.246169001533422,0.244756358058652,0.23966890188304,0.186042602384605,0.187653180678702,0.178195973899707
